,churn,app_usage,payment_method,payment_freq,location,platform,userId,month,sub_amount
13663,0,17666.6507103422,Credit Card,Quarterly,0,Android,71630531,jul,$ 11.9425783767588
14080,0,17184.9531911377,PayPal,Monthly,0,iOS,97464983,jul,$ 14.2170851848119
8296,0,15878.6578625054,PayPal,Quarterly,1,Android,67746449,jul,$ 9.40195766174423
2094,0,14852.636386068501,PayPal,Quarterly,1,iOS,93333873,jul,$ 8.35875981730464
2030,0,19180.270109654,Credit Card,Quarterly,0,iOS,93733124,jul,$ 6.70963283185118
17788,0,20021.0662803578,PayPal,Quarterly,0,Android,50862650,jul,$ 10.0133597891782
18669,0,18606.1704968987,Credit Card,Annual,1,Android,35691642,jul,$ 136.589215057987
17347,0,18546.8799656587,Credit Card,Quarterly,0,Android,18324564,jul,$ 7.9133607011546
6283,0,15232.613742284399,PayPal,Monthly,0,Android,22371238,jul,$ 13.037608935127
9690,0,19668.6661970448,PayPal,Annual,1,Android,63197128,jul,$ 108.752260264352
11844,0,15092.339605425,PayPal,Quarterly,1,Android,11159505,jul,$ 10.9776894844257
2155,0,16586.4902041456,PayPal,Quarterly,1,Android,49162206,jul,$ 6.87544281631791
8814,0,19338.9213802199,Credit Card,Monthly,0,iOS,43301111,jul,$ 12.8677436884416
1699,0,21550.0256005341,Credit Card,Annual,1,iOS,89215906,jul,$ 185.53577328929
1042,0,16843.4898733037,Credit Card,Quarterly,0,Android,92282585,jul,$ 8.82242468166545
13852,0,19902.1813963657,Credit Card,Monthly,0,Android,20829507,jul,$ 16.815947038197
11360,0,18600.3420899913,PayPal,Quarterly,0,iOS,99719061,jul,$ 8.99864073972435
1957,0,20066.6438565635,PayPal,Quarterly,1,Android,71421383,jul,$ 6.79792202947822
19080,0,18603.1892705206,Credit Card,Annual,0,Android,17183297,jul,$ 159.809580573836
10795,0,20914.069896280802,Credit Card,Annual,0,iOS,88735551,jul,$ 130.916188083674
15478,0,16596.7850092195,Credit Card,Annual,1,iOS,90677952,jul,$ 176.081140985916
11601,0,14722.370142303502,PayPal,Quarterly,0,iOS,25550464,jul,$ 9.79497915160751
8277,0,16750.4503288083,Credit Card,Annual,0,Android,37651656,jul,$ 158.720047232038
725,0,15778.9546970954,Credit Card,Annual,1,Android,11317493,jul,$ 165.756030331202
18246,0,21151.991180638302,Credit Card,Annual,0,iOS,56793510,jul,$ 142.642587219888
12805,0,18351.3726634445,Credit Card,Annual,1,Android,13762104,jul,$ 161.72808262975
10757,0,13666.3221107347,PayPal,Quarterly,0,Android,86553132,jul,$ 8.99696790000002
9754,0,18198.2749801294,PayPal,Quarterly,0,Android,59550366,jul,$ 9.51545861318959
10114,0,18643.8393238612,Credit Card,Annual,0,iOS,37513312,jul,$ 135.824460444973
14377,0,19895.3984903101,Credit Card,Quarterly,1,Android,96747590,jul,$ 9.43014380576246
8724,0,20888.1669019495,Credit Card,Annual,0,Android,37234781,jul,$ 170.473491545697
1670,0,17439.8573330029,Credit Card,Quarterly,0,Android,82017296,jul,$ 8.52575817143994
12800,0,17628.5778527539,Credit Card,Monthly,0,Android,97858767,jul,$ 15.0618970269411
3331,0,19336.8784538724,PayPal,Monthly,1,iOS,67334365,jul,$ 15.4120709429309
12947,0,16811.3242687462,Credit Card,Annual,1,Android,97447726,jul,$ 155.960933499725
18041,0,17672.3543542291,Credit Card,Monthly,0,Android,86667580,jul,$ 14.7584971011822
4547,0,18919.9323559503,Credit Card,Annual,0,Android,13038190,jul,$ 143.954948039516
16897,0,16661.2579659158,PayPal,Quarterly,1,Android,64317537,jul,$ 12.0167921211003
14882,0,16243.088118313,Credit Card,Annual,0,iOS,19616434,jul,$ 143.412961136611
6331,0,21720.762061011497,Credit Card,Annual,1,Android,35582807,jul,$ 169.827628420147
9094,0,17998.862009206798,Credit Card,Annual,0,Android,58051946,jul,$ 140.347725416208
9363,0,20361.896386844,PayPal,Quarterly,0,Android,67231316,jul,$ 8.47114623951574
17834,0,19007.6366177302,Credit Card,Annual,0,Android,48851776,jul,$ 160.609990886246
5861,0,19586.9951873704,Credit Card,Quarterly,0,Android,50665995,jul,$ 10.266064724753
17288,0,15490.316302814399,Credit Card,Annual,1,Android,39067548,jul,$ 147.040134687341
14311,0,19364.8052257949,Credit Card,Annual,0,Android,24201498,jul,$ 119.854335607159
16530,0,19846.634518650702,PayPal,Quarterly,1,Android,42874584,jul,$ 8.34678675359779
16671,0,19700.430744660902,PayPal,Monthly,1,Android,15614460,jul,$ 15.7722330086541
10921,0,21247.0852958803,Credit Card,Annual,0,Android,35737248,jul,$ 168.446337406249
12652,0,18796.3165807262,Credit Card,Quarterly,0,Android,33578414,jul,$ 7.78872685172078
13535,0,17729.9594208593,PayPal,Monthly,0,Android,12088466,jul,$ 15.7356926283168
2467,0,19369.9170147274,PayPal,Quarterly,1,Android,38277461,jul,$ 7.61220870058084
662,0,15783.4848189702,Credit Card,Monthly,1,Android,17529972,jul,$ 13.0196908800839
18333,0,18389.3392375778,Credit Card,Monthly,1,iOS,28165694,jul,$ 14.0056497120664
14967,0,15407.721411828501,Credit Card,Quarterly,1,Android,40379302,jul,$ 11.951019553621
470,1,15703.4184128004,PayPal,Quarterly,0,Android,68901374,jul,$ 6.73365000703395
13314,0,19010.8700054922,Credit Card,Annual,1,Android,38745595,jul,$ 150.535910438162
11988,0,17921.4969154313,PayPal,Quarterly,1,Android,11991939,jul,$ 10.6638541121434
16756,0,22613.4809030887,Credit Card,Annual,1,Android,22709252,jul,$ 162.449315933357
14064,0,17080.315247698898,Credit Card,Annual,1,Android,46774401,jul,$ 177.491143406217
6326,0,16006.9830404584,PayPal,Annual,0,Android,75547975,jul,$ 176.552091719275
13309,0,21943.2756098778,Credit Card,Quarterly,1,iOS,26121632,jul,$ 9.06973469574907
15291,0,19856.9830339191,Credit Card,Monthly,1,Android,63600908,jul,$ 14.9782372524231
332,1,14964.0422085106,Credit Card,Monthly,0,Android,93708005,jul,$ 15.4647397393203
10506,0,14811.004656891,PayPal,Annual,0,Android,55581449,jul,$ 145.602758008507
134,1,14623.4835110463,PayPal,Monthly,0,iOS,27819090,jul,$ 14.6609137754981
15007,0,20759.3641986473,Credit Card,Quarterly,0,iOS,16203571,jul,$ 8.94672892130844
7432,0,14107.8385930337,Credit Card,Monthly,1,iOS,47951567,jul,$ 15.0574822879991
4646,0,19920.116930989298,PayPal,Quarterly,1,Android,32885224,jul,$ 10.8223986421811
12939,0,13814.6499679983,Credit Card,Annual,1,Android,36347063,jul,$ 156.568597007969
5424,0,20013.4520109343,Credit Card,Quarterly,0,iOS,41077795,jul,$ 8.35057170319685
14771,0,17619.342185176898,PayPal,Monthly,0,iOS,88125650,jul,$ 16.8231107122327
11120,0,18984.5186276889,Credit Card,Annual,1,iOS,93668631,jul,$ 145.950345404407
18077,0,20334.195749145,Credit Card,Monthly,0,Android,75054013,jul,$ 15.7748551804577
2071,0,18995.0140037485,Credit Card,Quarterly,0,iOS,99299241,jul,$ 7.5765163589075
136,1,12986.931607909199,PayPal,Monthly,0,Android,68843387,jul,$ 14.3712664212315
6031,0,19521.5297977928,PayPal,Monthly,1,Android,47017607,jul,$ 13.5506341127708
15956,0,19281.3979442,PayPal,Monthly,0,Android,85446135,jul,$ 14.3307326530236
8748,0,18080.7963644262,PayPal,Quarterly,1,Android,59439217,jul,$ 8.08395453904956
3277,0,17091.278586899298,Credit Card,Annual,0,Android,52114897,jul,$ 168.493874978192
12266,0,20292.8327023945,Credit Card,Annual,0,Android,52698326,jul,$ 182.239057422007
14386,0,21504.9615474757,Credit Card,Annual,0,iOS,56883981,jul,$ 154.755374651391
10551,0,16548.7950201363,Credit Card,Annual,1,Android,24654671,jul,$ 162.856400971604
15834,0,18151.6815673065,Credit Card,Annual,1,Android,65602889,jul,$ 179.036190966923
7675,0,19444.9428549322,Credit Card,Quarterly,1,Android,50506449,jul,$ 9.73343866048797
4542,0,15356.7209677472,Credit Card,Annual,0,iOS,94552255,jul,$ 163.784911812726
17103,0,15764.6784635035,Credit Card,Annual,1,Android,82710420,jul,$ 150.931043878077
18981,0,23555.4194787222,Credit Card,Quarterly,0,Android,78086180,jul,$ 10.1182109161897
1091,0,18846.544647883,Credit Card,Annual,1,iOS,42367261,jul,$ 165.858187893251
2783,0,17959.7434640068,Credit Card,Annual,0,iOS,65761756,jul,$ 149.687313859114
7302,0,15201.1949546952,PayPal,Monthly,0,Android,27055286,jul,$ 14.4994627524627
17589,0,16354.1043485176,Credit Card,Monthly,1,Android,83757002,jul,$ 15.0055364531008
9947,0,19577.0945174116,Credit Card,Annual,0,Android,51034507,jul,$ 165.741395121921
7608,0,15364.9388144329,PayPal,Monthly,0,Android,62986141,jul,$ 15.3333042939667
10744,0,20853.6172664305,PayPal,Monthly,1,iOS,74175272,jul,$ 17.4740537405422
3505,0,17266.853184583102,Credit Card,Annual,0,Android,57698932,jul,$ 146.859231779094
1788,0,18946.1522113478,Credit Card,Quarterly,0,Android,43841946,jul,$ 11.0641483799932
2095,0,15788.321945023601,Credit Card,Quarterly,0,Android,92977924,jul,$ 10.0567387974687
11692,0,19095.815546421,Credit Card,Annual,1,Android,18842720,jul,$ 149.437049355627
14732,0,16137.187716561599,Credit Card,Monthly,1,Android,50819832,jul,$ 14.6047595671631
12671,0,22818.965117527,Credit Card,Monthly,0,Android,86954784,jul,$ 15.4967486371448
17250,0,20518.413972104197,Credit Card,Quarterly,0,iOS,89154302,jul,$ 7.99686484224533
12446,0,21741.5150412231,PayPal,Quarterly,0,Android,73571329,jul,$ 8.83258694948559
18658,0,17908.0559901193,Credit Card,Annual,0,Android,38021465,jul,$ 189.628523740802
9610,0,20271.739351134598,Credit Card,Annual,1,iOS,17044196,jul,$ 156.07085244838
5704,0,18319.0976415322,PayPal,Monthly,1,Android,16189676,jul,$ 14.4721166577456
1476,0,17515.958227461,Credit Card,Quarterly,1,iOS,65175142,jul,$ 10.4599606237555
13783,0,18930.7513395971,PayPal,Quarterly,0,iOS,22657680,jul,$ 13.4924642018991
813,0,16358.053178386,PayPal,Monthly,0,Android,56189899,jul,$ 13.5791080070162
2527,0,16460.9154816387,Credit Card,Annual,0,Android,28866280,jul,$ 171.989990579549
12650,0,17719.206421086,PayPal,Quarterly,1,iOS,97012940,jul,$ 7.82551990809472
716,0,13404.3788638083,Credit Card,Quarterly,1,iOS,20666638,jul,$ 9.5428851456104
9863,0,16079.271555801999,Credit Card,Annual,1,iOS,86024702,jul,$ 124.834516154645
5246,0,19216.9231246557,Credit Card,Monthly,1,iOS,91514227,jul,$ 15.9441398804263
10171,0,16598.7865125451,Credit Card,Annual,1,Android,19757650,jul,$ 144.672694500219
4393,0,18286.2516058141,Credit Card,Annual,1,Android,73001494,jul,$ 166.129639771868
7170,0,18661.108568104,Credit Card,Annual,0,Android,68751289,jul,$ 141.980262248372
18514,0,21344.8667057563,Credit Card,Quarterly,1,iOS,51047416,jul,$ 9.60469338253165
6967,0,18719.9379584592,Credit Card,Quarterly,1,iOS,35102896,jul,$ 10.8045771954749
1393,0,19449.556932120802,Credit Card,Annual,1,Android,15432322,jul,$ 135.280687187504
14589,0,18839.2336731263,Credit Card,Annual,0,iOS,40700513,jul,$ 162.161906004257
16452,0,17102.9268275133,PayPal,Monthly,1,Android,10765535,jul,$ 16.0102809144673
6281,0,16044.3437790427,Credit Card,Annual,1,iOS,28543994,jul,$ 180.137923119945
18549,0,20410.981207118897,Credit Card,Quarterly,0,Android,73126377,jul,$ 7.02153040505618
7059,0,16629.2515175367,Credit Card,Annual,1,Android,60343079,jul,$ 155.146738173909
4435,0,17784.7837446657,Credit Card,Quarterly,0,iOS,50689177,jul,$ 8.6296380618998
3553,0,19438.1817185556,Credit Card,Annual,0,Android,15520369,jul,$ 132.44882506381
5626,0,16545.727349006498,PayPal,Monthly,1,Android,89429089,jul,$ 14.6848797797175
17850,0,14535.4073423359,PayPal,Monthly,1,iOS,75184833,jul,$ 15.5224664043703
10990,0,18965.358354731598,Credit Card,Quarterly,0,iOS,33490963,jul,$ 10.7191023001514
6780,0,14369.1338538782,Credit Card,Monthly,0,Android,25354322,jul,$ 17.0740841962948
16656,0,18962.6658858709,Credit Card,Monthly,0,Android,31434038,jul,$ 12.8381260099659
16678,0,13330.6588654807,Credit Card,Quarterly,1,Android,78077562,jul,$ 12.9634537306716
1756,0,23176.688949640098,Credit Card,Quarterly,0,Android,22184797,jul,$ 12.1887839626218
15632,0,17754.436984336102,Credit Card,Annual,1,Android,33280055,jul,$ 144.851949535189
5866,0,17832.2720281722,Credit Card,Quarterly,0,Android,38606105,jul,$ 9.55751970315877
8502,0,17696.7528506224,PayPal,Monthly,0,Android,40752549,jul,$ 19.1281861052778
15809,0,17826.6965146093,Credit Card,Annual,1,Android,36073641,jul,$ 163.094838760064
402,1,18949.2701759445,Credit Card,Monthly,0,Android,77128288,jul,$ 11.5347095090781
7646,0,19838.0265733009,Credit Card,Annual,0,iOS,19606708,jul,$ 159.35208712756
8063,0,15452.381910870401,Credit Card,Quarterly,0,Android,72055221,jul,$ 11.1210337337606
2295,0,20193.20404488,Credit Card,Annual,0,Android,17208864,jul,$ 150.678078026894
4717,0,18049.90264125,Credit Card,Annual,0,Android,35645307,jul,$ 174.32546964173
821,0,15493.535241399299,PayPal,Monthly,0,Android,38265540,jul,$ 14.4793804733045
7377,0,16574.381922453602,PayPal,Monthly,1,Android,89465553,jul,$ 13.3122406641354
14366,0,18481.279207275,Credit Card,Annual,0,Android,73299303,jul,$ 169.22973493379
17699,0,19218.0464782901,Credit Card,Quarterly,0,Android,62405688,jul,$ 12.2677567810998
17353,0,19564.4995363438,Credit Card,Annual,0,iOS,15566823,jul,$ 143.574539684814
1659,0,20814.3518533337,Credit Card,Annual,0,iOS,63449169,jul,$ 162.066447386347
6996,0,18831.2371632213,Credit Card,Annual,1,iOS,12390484,jul,$ 165.341452345107
10765,0,19559.9651714774,PayPal,Monthly,0,Android,55163215,jul,$ 17.5067187628404
9281,0,18330.4046740462,PayPal,Quarterly,1,Android,44112796,jul,$ 9.29312118009947
12809,0,14850.438420503799,Credit Card,Annual,1,Android,43866263,jul,$ 154.834106766278
12707,0,17788.7342961797,Credit Card,Quarterly,0,Android,32475255,jul,$ 12.0215624159828
6981,0,14733.7985172418,PayPal,Quarterly,0,Android,92183755,jul,$ 8.8243942087445
15606,0,20990.7558785946,PayPal,Annual,1,Android,80369582,jul,$ 173.320722059892
4933,0,19219.2238641251,Credit Card,Annual,1,Android,54349855,jul,$ 164.678881231418
16326,0,18161.6719015448,Credit Card,Annual,1,Android,39449584,jul,$ 145.662165268586
18278,0,19722.392941961498,Credit Card,Quarterly,0,iOS,71029141,jul,$ 10.1060888689174
11142,0,17929.5963930657,Credit Card,Annual,1,Android,98206185,jul,$ 146.664546513119
18503,0,17001.8507454816,Credit Card,Annual,1,iOS,74762164,jul,$ 179.023207730593
9898,0,21234.6981021276,Credit Card,Quarterly,0,Android,81533356,jul,$ 7.34162557403034
15641,0,16963.0172295228,Credit Card,Monthly,1,Android,77802494,jul,$ 16.1429594545377
5269,0,20528.0200419118,Credit Card,Annual,0,Android,82329311,jul,$ 150.684744305762
4231,0,20267.9564797661,Credit Card,Annual,0,Android,61460228,jul,$ 169.571518964745
4803,0,16438.0816525688,Credit Card,Annual,0,Android,94591257,jul,$ 151.751748916554
12400,0,17665.4851467302,Credit Card,Annual,1,Android,81242749,jul,$ 142.405588195465
424,1,13307.990092816499,Credit Card,Annual,0,Android,68601607,jul,$ 138.044120334127
17509,0,19735.727694196597,Credit Card,Annual,0,Android,15362119,jul,$ 153.843727720275
18406,0,20858.4825527625,Credit Card,Annual,0,Android,29017229,jul,$ 158.694679832707
17726,0,22409.8031525062,Credit Card,Annual,0,Android,77984330,jul,$ 143.21586282277
1314,0,18807.4690715641,Credit Card,Annual,1,iOS,60209238,jul,$ 155.549508537652
18984,0,18692.0913287691,Credit Card,Monthly,0,Android,16206996,jul,$ 14.0904113786086
16437,0,18213.6820278545,PayPal,Monthly,0,Android,85444985,jul,$ 16.9269808272252
6550,0,19457.918633479298,PayPal,Quarterly,0,Android,79582952,jul,$ 11.1661628654985
15762,0,20587.9485469833,PayPal,Monthly,0,Android,91762433,jul,$ 12.6697538932553
8940,0,17207.1251782238,Credit Card,Annual,0,Android,71159884,jul,$ 161.552664155421
19409,0,15947.088077993401,Credit Card,Annual,0,Android,92076373,jul,$ 153.944214373767
7584,0,17242.583685929498,PayPal,Quarterly,0,iOS,56947349,jul,$ 10.4871935679075
8783,0,15564.902639904,Credit Card,Annual,1,iOS,82873606,jul,$ 172.541570819697
14129,0,20729.8202436653,Credit Card,Annual,1,iOS,48021100,jul,$ 191.281823778058
8397,0,21209.0095341654,PayPal,Monthly,0,Android,83815099,jul,$ 15.9802650368825
7618,0,21442.7725084839,Credit Card,Quarterly,0,Android,14765727,jul,$ 11.7954902310604
10751,0,15644.3099446423,PayPal,Quarterly,0,Android,60330313,jul,$ 8.49217727358345
16942,0,20967.7513430057,Credit Card,Annual,1,iOS,22939030,jul,$ 172.967921759938
5442,0,17701.6870153587,Credit Card,Annual,0,Android,56492981,jul,$ 138.756620188571
9133,0,19979.735438184398,PayPal,Monthly,1,Android,46191270,jul,$ 14.2014366342196
12560,0,19074.65311731,Credit Card,Annual,0,Android,25450826,jul,$ 120.132887970966
16803,0,17031.7261571928,PayPal,Quarterly,0,iOS,54666099,jul,$ 9.64497340680469
608,0,16976.0114875584,Credit Card,Quarterly,0,Android,20253830,jul,$ 8.24958884702222
7092,0,20141.1036959159,Credit Card,Quarterly,0,Android,14794413,jul,$ 10.2861989403521
16759,0,18854.9217546904,Credit Card,Quarterly,1,iOS,52394142,jul,$ 8.64865328151081
14395,0,17339.3172465374,Credit Card,Annual,0,iOS,33832080,jul,$ 172.389981054827
175,1,14345.605460475601,PayPal,Monthly,0,iOS,61985836,jul,$ 14.8673977452027
6421,0,19303.7654796501,Credit Card,Quarterly,1,iOS,41746925,jul,$ 10.3560929951782
9068,0,17894.445289203002,PayPal,Annual,0,Android,63612732,jul,$ 153.477103071787
11495,0,19820.7880385958,PayPal,Monthly,0,Android,89706327,jul,$ 16.9324747710209
5153,0,18757.5248547025,Credit Card,Monthly,0,Android,38146327,jul,$ 13.2555339546197
9198,0,17509.420189078002,Credit Card,Annual,0,Android,60986097,jul,$ 137.808195850909
16687,0,13030.8651547019,Credit Card,Annual,1,Android,73188502,jul,$ 155.252874120313
4189,0,18302.7632506198,Credit Card,Annual,0,Android,60934496,jul,$ 152.211978814338
15005,0,16723.5086160194,Credit Card,Quarterly,0,iOS,42471267,jul,$ 10.0806220222009
7014,0,21354.6957278638,PayPal,Annual,1,iOS,20728897,jul,$ 156.796873706346
127,1,18490.3079669078,Credit Card,Annual,1,Android,68134719,jul,$ 158.711727366166
6689,0,22820.3380344877,Credit Card,Annual,0,Android,94487908,jul,$ 162.512023348279
17731,0,17663.9280196824,PayPal,Monthly,1,iOS,88571256,jul,$ 14.0403602666948
7135,0,20973.263148108897,PayPal,Quarterly,0,iOS,59604709,jul,$ 9.16693700983833
16672,0,12943.8616668686,Credit Card,Annual,0,Android,88208412,jul,$ 169.689214442946
9744,0,16498.3868715053,Credit Card,Quarterly,1,Android,90150831,jul,$ 9.65752038159289
7909,0,19025.5294738703,Credit Card,Annual,0,Android,10097401,jul,$ 129.643680499438
3176,0,21113.862426211203,Credit Card,Annual,0,iOS,73352814,jul,$ 169.764199554616
3986,0,20711.485193261,Credit Card,Annual,0,Android,83886750,jul,$ 164.229335430587
15521,0,21020.3482199354,PayPal,Quarterly,1,iOS,51811562,jul,$ 8.18444110404979
6167,0,18648.991291322,Credit Card,Quarterly,1,Android,28956149,jul,$ 8.61207025681882
166,1,17161.23896838,Credit Card,Monthly,1,Android,44851538,jul,$ 14.1197127142439
4239,0,16499.9049450612,Credit Card,Monthly,0,Android,12639132,jul,$ 15.7264022886406
952,0,14735.1042307076,PayPal,Quarterly,1,Android,27553703,jul,$ 9.99552247234231
11487,0,19218.7917470088,PayPal,Quarterly,1,Android,44484642,jul,$ 7.53430193671305
12356,0,21264.717143095502,Credit Card,Annual,1,Android,87292421,jul,$ 155.762823235479
18353,0,18342.8146527642,PayPal,Monthly,0,Android,99605107,jul,$ 15.0820883925935
13721,0,17644.105775166798,Credit Card,Quarterly,0,Android,57080575,jul,$ 9.17570551293027
13878,0,18921.4643059203,Credit Card,Quarterly,1,Android,86496290,jul,$ 11.5594269099159
15514,0,19831.5556216249,PayPal,Monthly,0,Android,94668359,jul,$ 13.1011049811899
19101,0,17800.6635111657,Credit Card,Monthly,0,Android,84239687,jul,$ 16.4148594998274
14586,0,18106.538195895,PayPal,Monthly,1,iOS,35619599,jul,$ 15.2878566053519
1741,0,17226.3011211801,Credit Card,Quarterly,1,Android,74719786,jul,$ 8.92321700826467
10510,0,18068.1487486023,Credit Card,Annual,1,Android,27138339,jul,$ 148.097412880837
10865,0,18116.038585886297,Credit Card,Annual,1,Android,68738496,jul,$ 165.848523562165
8087,0,19829.1432273188,PayPal,Annual,0,iOS,84997778,jul,$ 170.167703058189
4135,0,14816.1584288806,Credit Card,Annual,1,Android,83776264,jul,$ 144.995735392105
9641,0,18312.8042976684,PayPal,Monthly,1,iOS,65874274,jul,$ 14.6474526412906
5145,0,21311.138176153898,Credit Card,Quarterly,1,Android,43524704,jul,$ 10.7966258339208
11319,0,18525.3268377345,Credit Card,Annual,0,Android,83320325,jul,$ 161.734251233485
10860,0,16662.202436663,Credit Card,Annual,0,iOS,42036076,jul,$ 172.819013195019
8725,0,18011.6812006432,Credit Card,Annual,1,iOS,87829102,jul,$ 169.015873611554
12831,0,18244.5719836967,Credit Card,Quarterly,0,iOS,72271749,jul,$ 9.95546277174483
6690,0,16975.3182052721,Credit Card,Annual,0,Android,36188585,jul,$ 186.103007111254
5821,0,18426.7868935883,PayPal,Monthly,1,Android,12447829,jul,$ 15.3064313268954
16855,0,19261.7545602397,Credit Card,Monthly,1,Android,99951368,jul,$ 13.5335317780628
12548,0,19426.161755325502,Credit Card,Annual,1,Android,20594862,jul,$ 133.972234732765
16055,0,19853.9163920747,Credit Card,Annual,0,iOS,76717116,jul,$ 125.363542419542
8361,0,16870.629933840803,Credit Card,Monthly,0,Android,49637554,jul,$ 14.709896573719
9433,0,20704.2408363025,Credit Card,Annual,0,Android,39535536,jul,$ 169.68258416674
1383,0,15656.238342324099,Credit Card,Monthly,1,Android,28593857,jul,$ 17.0296763361665
13825,0,20865.5087879132,Credit Card,Quarterly,1,Android,78763417,jul,$ 10.1821942617914
14645,0,18692.8876307485,Credit Card,Annual,0,Android,80535409,jul,$ 152.123686619862
13543,0,21701.4834696772,Credit Card,Quarterly,0,Android,12138331,jul,$ 13.045942760357
8859,0,18000.7252629573,PayPal,Monthly,1,Android,55270332,jul,$ 14.785162275125
11576,0,17259.7415457383,Credit Card,Annual,0,iOS,96818581,jul,$ 186.274277179355
7589,0,18084.0433713925,PayPal,Monthly,1,Android,86010519,jul,$ 14.0001355209398
12545,0,17944.6531616867,Credit Card,Annual,0,iOS,69299855,jul,$ 157.260201124874
17106,0,18856.3979112247,PayPal,Quarterly,1,iOS,75491502,jul,$ 8.96272456280951
4867,0,18889.695921026,Credit Card,Annual,0,Android,63663732,jul,$ 167.295822699781
14333,0,17879.7227236722,Credit Card,Quarterly,0,iOS,44406143,jul,$ 12.1920723078266
247,1,15229.1412900346,Credit Card,Annual,0,Android,55951307,jul,$ 144.724088622109
2459,0,18337.7853916463,PayPal,Quarterly,1,Android,51496043,jul,$ 8.85089379462036
16611,0,22911.7163531392,PayPal,Monthly,0,iOS,29032752,jul,$ 13.3969269378644
8613,0,21717.5461902136,Credit Card,Annual,1,iOS,37782341,jul,$ 215.247270517872
13847,0,18232.412835545,Credit Card,Quarterly,1,Android,23857359,jul,$ 12.160701847954
10982,0,19783.2577634385,Credit Card,Monthly,0,Android,38133856,jul,$ 14.4168852101411
17775,0,20676.4122122506,Credit Card,Annual,0,iOS,73196586,jul,$ 145.750642630223
3095,0,20271.0252376926,PayPal,Quarterly,0,Android,84422412,jul,$ 9.61450016051358
10384,0,21068.3591819446,Credit Card,Annual,1,Android,68863826,jul,$ 153.637538001162
6615,0,17950.2516456741,PayPal,Annual,0,Android,84179661,jul,$ 154.966982687387
14482,0,18872.686858536697,Credit Card,Annual,0,Android,22489875,jul,$ 163.699203897849
7652,0,17354.6944144825,Credit Card,Annual,1,Android,91920540,jul,$ 164.789693182139
11776,0,18331.0285804503,PayPal,Annual,0,iOS,29741424,jul,$ 190.344767845157
6736,0,17928.9889680563,Credit Card,Annual,0,Android,64309858,jul,$ 149.184943830432
2931,0,16595.1913513778,PayPal,Monthly,0,Android,15415238,jul,$ 15.1943967850291
18387,0,13789.416295773899,Credit Card,Quarterly,1,iOS,85764600,jul,$ 9.68428829281852
5096,0,20360.9430006255,Credit Card,Quarterly,1,Android,17904406,jul,$ 6.69944906983517
14097,0,19153.7058033113,Credit Card,Monthly,1,Android,68470195,jul,$ 14.6258647611861
686,0,15959.046990948502,PayPal,Monthly,0,Android,50250658,jul,$ 12.9319509464572
9012,0,15452.251458486699,Credit Card,Annual,1,Android,13887633,jul,$ 149.756546553687
10256,0,14620.5920564267,PayPal,Monthly,0,Android,59078985,jul,$ 14.5351269781003
2303,0,21025.3392077552,Credit Card,Annual,1,iOS,78824864,jul,$ 134.298936986464
16469,0,20760.5018625661,Credit Card,Annual,0,Android,77082905,jul,$ 135.237874941401
3906,0,19369.300041322702,Credit Card,Annual,1,iOS,48431184,jul,$ 173.62364143552
1389,0,20419.4512024354,Credit Card,Quarterly,1,Android,42788387,jul,$ 13.3076487945845
17703,0,16841.778473058403,Credit Card,Quarterly,1,Android,49150854,jul,$ 9.0735398907702
10670,0,21820.3297141345,PayPal,Monthly,0,Android,10408471,jul,$ 14.8952960276169
3821,0,21010.9843207276,PayPal,Monthly,1,Android,60220790,jul,$ 12.6486173404305
8352,0,14619.2032475619,Credit Card,Monthly,1,Android,77571620,jul,$ 14.0653171487742
14367,0,18480.3014745662,Credit Card,Annual,1,iOS,43324850,jul,$ 183.606019732775
11106,0,19344.9239627846,Credit Card,Annual,0,Android,45838365,jul,$ 154.832453512437
8373,0,17987.1590039124,Credit Card,Annual,1,Android,51501661,jul,$ 185.476906247813
18138,0,20464.529919546898,PayPal,Monthly,1,Android,48627376,jul,$ 12.6537472637582
4931,0,18559.1810101175,Credit Card,Annual,0,Android,35732441,jul,$ 161.93287466521
4982,0,20783.766923869098,PayPal,Monthly,0,iOS,68236366,jul,$ 15.515586398821
18251,0,17458.8883655171,Credit Card,Quarterly,1,Android,46060844,jul,$ 10.5484652840693
5888,0,16581.219948833797,Credit Card,Annual,0,iOS,85245699,jul,$ 166.440439589804
17411,0,18782.6021863129,Credit Card,Annual,1,iOS,57244070,jul,$ 146.513556770854
2876,0,20470.3497464889,Credit Card,Annual,0,Android,83803467,jul,$ 183.731395046075
5136,0,16999.4266510424,PayPal,Monthly,1,Android,89477344,jul,$ 13.7482424361082
4987,0,20389.4661636305,Credit Card,Quarterly,1,iOS,98294629,jul,$ 9.03058804600795
17261,0,16944.3941005317,PayPal,Annual,0,Android,96574899,jul,$ 146.276160703204
11396,0,17349.9287909421,Credit Card,Quarterly,0,Android,53212220,jul,$ 11.1126807043173
3830,0,21364.6384856513,PayPal,Monthly,1,Android,74617650,jul,$ 16.5009733433838
14653,0,22183.7737585096,PayPal,Quarterly,0,iOS,58021215,jul,$ 8.90271260292104
2912,0,13605.3328283396,PayPal,Quarterly,0,iOS,20802497,jul,$ 10.4004056858159
14179,0,18499.647191762,Credit Card,Annual,1,Android,77849327,jul,$ 155.964285350258
4347,0,18404.3161428413,Credit Card,Annual,1,Android,17452761,jul,$ 166.130687207517
